cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
64,1673,202,1471,0.12074118350268978,0.12096774193548387,0.10578666151717972,0.13700648162269521,0.032621563933944574,3.701269005593315,1.8880199934959943,107.34786787823114,1.8817327627702531,10.645257218576166,0.0004997501249375312,0.0011845928887408148,4.086040019989014,5.382418632507324,5.0,4.0,5.0
65,767,0,767,0.0,0.0006510416666666666,6.399926691208876e-07,0.003268602444883396,0.032621563933944574,0.0,-39.86313713864835,10.573404686422075,0.0,-3.4603813712946923,0.0009995002498750624,0.002326109672436509,5.867193222045898,8.503240394592284,7.0,3.0,7.0
66,924,5,919,0.005411255411255411,0.005945945945945946,0.002067702223270608,0.011820085739378311,0.032621563933944574,0.1658797052836788,-2.591790705746143,14.383502975426133,0.3476204655112443,-2.6838432197744497,0.011494252873563218,0.019107329452157037,5.091553688049316,7.120667409896851,4.0,4.0,4.0
67,693,37,656,0.05339105339105339,0.05403458213256484,0.038479409525885105,0.07202054711806329,0.032621563933944574,1.636679758798964,0.7107720642742882,29.010104519073153,1.2754176730274709,1.731301731572848,0.1054472763618191,0.13772705483992698,4.867939472198486,7.1021125793457065,5.0,3.0,5.0
68,1146,0,1146,0.0,0.00043591979075850045,4.283833733734717e-07,0.002189044756312853,0.032621563933944574,0.0,-39.86313713864835,11.292346592621831,0.0,-3.5536598108299358,0.0004997501249375312,0.0011845928887408148,4.920197486877441,6.701513051986694,4.0,4.0,4.0
69,1448,45,1403,0.031077348066298343,0.03140096618357488,0.0230531185770098,0.04097230776723769,0.032621563933944574,0.9526627273059896,-0.06996254997097852,45.002044852882776,0.9999545608896337,-0.0003514926994089571,1.0,1.0,4.647315979003906,6.071455717086792,5.0,4.0,5.0
70,1898,37,1861,0.019494204425711276,0.019747235387045814,0.01398387403205165,0.02646700971827587,0.032621563933944574,0.5975864451252277,-0.7427806706096073,89.31685081645045,0.41425553702107587,-6.1424073154219885,0.0004997501249375312,0.0011845928887408148,3.974740505218506,5.234360074996948,6.0,3.0,6.0
71,697,5,692,0.007173601147776184,0.007879656160458453,0.0027423722217883046,0.0156518182233083,0.032621563933944574,0.2199036552110749,-2.1850565101985087,4.9728291859628655,1.0054638542811467,0.013252622332322711,1.0,1.0,6.089902400970459,8.327614402770996,4.0,4.0,4.0
72,304,98,206,0.3223684210526316,0.32295081967213113,0.271703399797284,0.3763975899479909,0.032621563933944574,9.882065179505053,3.3048125714541747,65.33959197854546,1.499856320378902,5.098997763892995,0.0004997501249375312,0.0011845928887408148,5.77815055847168,8.318101692199706,5.0,3.0,5.0
73,785,5,780,0.006369426751592357,0.006997455470737914,0.0024344372862216417,0.01390445021883466,0.032621563933944574,0.19525203526384613,-2.356590508109075,18.507948959867154,0.27015419217126957,-3.383592028888692,0.0014992503748125937,0.0034268579995716426,5.371077060699463,7.298721694946289,5.0,4.0,5.0
