family,config,d2e8_PA_mean_nap,mq_PA_mean_nap,delta_PA_mean_nap,d2e8_PC_mean_nap,mq_PC_mean_nap,delta_PC_mean_nap,d2e8_nap_product,mq_nap_product,delta_nap_product
OpenPhenom,robustmad_ctrl__tvn_efaar_e0.2_c96,0.2739251455514397,0.2719461075568661,-0.001979037994573607,0.035820348118422,0.0360755596798548,0.00025521156143279433,0.009812094072041987,0.009810608032871935,-1.4860391700528136e-06
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.05,0.4219044426401833,0.4279306408592858,0.0060261982191024965,0.0466857766318675,0.0380786341168924,-0.008607142514975102,0.01969693656909215,0.016295014300688027,-0.0034019222684041235
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.05_c96,0.354758633218167,0.3556296007087938,0.0008709674906268172,0.0455054070055443,0.0326067337110072,-0.012898673294537095,0.016143435993323296,0.011595919690063457,-0.004547516303259839
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.1,0.3913704857956958,0.392737487214883,0.0013670014191872193,0.0411083924037439,0.0411615557736777,5.3163369933800775e-05,0.01608861150533334,0.01616568598440944,7.707447907609813e-05
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.1_c96,0.3449921191725197,0.338576737978809,-0.006415381193710712,0.0443958392645574,0.03465144484366,-0.009744394420897404,0.015316214670322218,0.011732173161419024,-0.0035840415089031935
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.2,0.3637713264345818,0.3604222002373213,-0.0033491261972605213,0.0409966913073166,0.0458673319415923,0.004870640634275704,0.01491342077629165,0.016531604697404265,0.0016181839211126155
OpenPhenom,std_all__prune0.9__tvn_efaar_e0.2_c96,0.3334924126556382,0.3238632315052055,-0.009629181150432709,0.0442240483954225,0.0391900177875575,-0.005034030607865003,0.014748384596789156,0.012692205803424856,-0.0020561787933643
OpenPhenom,std_all__tvn_efaar_e0.05,0.4219044426401833,0.4279306408592858,0.0060261982191024965,0.0466857766318675,0.0380786341168924,-0.008607142514975102,0.01969693656909215,0.016295014300688027,-0.0034019222684041235
OpenPhenom,std_all__tvn_efaar_e0.05_c96,0.354758633218167,0.3556296007087938,0.0008709674906268172,0.0455054070055443,0.0326067337110072,-0.012898673294537095,0.016143435993323296,0.011595919690063457,-0.004547516303259839
OpenPhenom,std_all__tvn_efaar_e0.1,0.3913704857956958,0.392737487214883,0.0013670014191872193,0.0411083924037439,0.0411615557736777,5.3163369933800775e-05,0.01608861150533334,0.01616568598440944,7.707447907609813e-05
OpenPhenom,std_all__tvn_efaar_e0.1_c96,0.3449921191725197,0.338576737978809,-0.006415381193710712,0.0443958392645574,0.03465144484366,-0.009744394420897404,0.015316214670322218,0.011732173161419024,-0.0035840415089031935
OpenPhenom,std_all__tvn_efaar_e0.2,0.3637713264345818,0.3604222002373213,-0.0033491261972605213,0.0409966913073166,0.0458673319415923,0.004870640634275704,0.01491342077629165,0.016531604697404265,0.0016181839211126155
OpenPhenom,std_all__tvn_efaar_e0.2_c96,0.3334924126556382,0.3238632315052055,-0.009629181150432709,0.0442240483954225,0.0391900177875575,-0.005034030607865003,0.014748384596789156,0.012692205803424856,-0.0020561787933643
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.05,0.3941119536584205,0.3893434858414144,-0.004768467817006072,0.0372843035010357,0.0358874403748876,-0.001396863126148097,0.014694189693586665,0.013972541133484655,-0.00072164856010201
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3125230766456003,0.3199362629760615,0.0074131863304611745,0.0270196559074654,0.0279811607759389,0.0009615048684734999,0.008444265994106557,0.008952188012386245,0.0005079220182796877
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.1,0.3649971332801787,0.3575401569554151,-0.007456976324763609,0.0373420831568045,0.037316236432354,-2.584672445049563e-05,0.013629753302943687,0.013342053031009228,-0.00028770027193445943
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.2983212038919806,0.3023450607479674,0.004023856855986829,0.0284998447287002,0.0311090661256994,0.0026092213969991992,0.008502107990200361,0.00940567248758712,0.0009035644973867593
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.2,0.3376955071067909,0.3258569631945466,-0.011838543912244315,0.0366821081622042,0.0397287779461907,0.0030466697839865026,0.012387383117581701,0.012945898932976178,0.0005585158153944766
OpenPhenom,std_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.2876907124806583,0.2877549089206808,6.419644002247926e-05,0.0314349190544748,0.0357049740484285,0.004270054993953699,0.009043534259553676,0.010274281555320813,0.0012307472957671373
OpenPhenom,std_ctrl__tvn_efaar_e0.05,0.3941119536584205,0.3893434858414144,-0.004768467817006072,0.0372843035010357,0.0358874403748876,-0.001396863126148097,0.014694189693586665,0.013972541133484655,-0.00072164856010201
OpenPhenom,std_ctrl__tvn_efaar_e0.05_c96,0.3125230766456003,0.3199362629760615,0.0074131863304611745,0.0270196559074654,0.0279811607759389,0.0009615048684734999,0.008444265994106557,0.008952188012386245,0.0005079220182796877
OpenPhenom,std_ctrl__tvn_efaar_e0.1,0.3649971332801787,0.3575401569554151,-0.007456976324763609,0.0373420831568045,0.037316236432354,-2.584672445049563e-05,0.013629753302943687,0.013342053031009228,-0.00028770027193445943
OpenPhenom,std_ctrl__tvn_efaar_e0.1_c96,0.2983212038919806,0.3023450607479674,0.004023856855986829,0.0284998447287002,0.0311090661256994,0.0026092213969991992,0.008502107990200361,0.00940567248758712,0.0009035644973867593
OpenPhenom,std_ctrl__tvn_efaar_e0.2,0.3376955071067909,0.3258569631945466,-0.011838543912244315,0.0366821081622042,0.0397287779461907,0.0030466697839865026,0.012387383117581701,0.012945898932976178,0.0005585158153944766
OpenPhenom,std_ctrl__tvn_efaar_e0.2_c96,0.2876907124806583,0.2877549089206808,6.419644002247926e-05,0.0314349190544748,0.0357049740484285,0.004270054993953699,0.009043534259553676,0.010274281555320813,0.0012307472957671373
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.05,0.4758882365441243,0.4631488528907396,-0.012739383653384728,0.0544938904362187,0.0621133799796154,0.007619489543396696,0.02593300142212084,0.028767740686725503,0.002834739264604664
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.05_c96,0.3897396205669667,0.3893187117158132,-0.00042090885115347865,0.0481643225147316,0.0607065567569994,0.012542234242267802,0.018771544781756504,0.023634198469337904,0.0048626536875814
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.1,0.4448446593517781,0.4309338296830778,-0.013910829668700275,0.052044778656758,0.0600983330784048,0.008053554421646798,0.023151841832604204,0.025898404831046176,0.0027465629984419725
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.1_c96,0.3766805520262597,0.372842324315156,-0.0038382277111037033,0.0481526974086332,0.0598699114187636,0.0117172140101304,0.018138184641437398,0.02232203692991432,0.004183852288476921
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.2,0.4151214230956532,0.4044522385884784,-0.0106691845071748,0.0531156022526505,0.0595213013252896,0.006405699072639097,0.022049424395702958,0.024073523564712745,0.0020240991690097868
SubCell,robustmad_all__prune0.9__tvn_efaar_e0.2_c96,0.3647296989144489,0.3558818654695964,-0.008847833444852515,0.0505136225706862,0.0580345918630124,0.0075209692923262,0.01842381835128449,0.02065345881397551,0.0022296404626910224
SubCell,robustmad_all__tvn_efaar_e0.05,0.4758882365441243,0.4631488528907396,-0.012739383653384728,0.0544938904362187,0.0621133799796154,0.007619489543396696,0.02593300142212084,0.028767740686725503,0.002834739264604664
SubCell,robustmad_all__tvn_efaar_e0.05_c96,0.3897396205669667,0.3893187117158132,-0.00042090885115347865,0.0481643225147316,0.0607065567569994,0.012542234242267802,0.018771544781756504,0.023634198469337904,0.0048626536875814
SubCell,robustmad_all__tvn_efaar_e0.1,0.4448446593517781,0.4309338296830778,-0.013910829668700275,0.052044778656758,0.0600983330784048,0.008053554421646798,0.023151841832604204,0.025898404831046176,0.0027465629984419725
SubCell,robustmad_all__tvn_efaar_e0.1_c96,0.3766805520262597,0.372842324315156,-0.0038382277111037033,0.0481526974086332,0.0598699114187636,0.0117172140101304,0.018138184641437398,0.02232203692991432,0.004183852288476921
SubCell,robustmad_all__tvn_efaar_e0.2,0.4151214230956532,0.4044522385884784,-0.0106691845071748,0.0531156022526505,0.0595213013252896,0.006405699072639097,0.022049424395702958,0.024073523564712745,0.0020240991690097868
SubCell,robustmad_all__tvn_efaar_e0.2_c96,0.3647296989144489,0.3558818654695964,-0.008847833444852515,0.0505136225706862,0.0580345918630124,0.0075209692923262,0.01842381835128449,0.02065345881397551,0.0022296404626910224
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.05,0.4638343129582954,0.4505317221572089,-0.013302590801086533,0.0622874528968337,0.0588102282997315,-0.003477224597102195,0.028891057920325047,0.026495873436336657,-0.002395184483988389
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3825788864255602,0.3849400481539496,0.002361161728389405,0.0524906617073662,0.0572875277096132,0.004796866002246998,0.020081818903744955,0.022052263675159226,0.001970444771414271
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.1,0.4299606103021081,0.4173892629469425,-0.012571347355165574,0.0588696922781405,0.0557362384180965,-0.0031334538600439957,0.02531164882020659,0.02326370747276436,-0.002047941347442229
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.3649024961696065,0.3634291919022654,-0.0014733042673411023,0.0510266806816301,0.0560379196445094,0.005011238962879305,0.018619763151976262,0.02036581585228814,0.0017460527003118759
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.2,0.3938944105772065,0.3853209002462785,-0.008573510330927958,0.0557180377378804,0.0540091851190172,-0.0017088526188632006,0.021947023633280948,0.020810867831627618,-0.0011361558016533303
SubCell,robustmad_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.3496824061526378,0.3440893446476368,-0.005593061505000996,0.0555897872372022,0.0534492027560908,-0.0021405844811113947,0.01943877055861806,0.018391301148281948,-0.001047469410336111
SubCell,robustmad_ctrl__tvn_efaar_e0.05,0.4638343129582954,0.4505317221572089,-0.013302590801086533,0.0622874528968337,0.0588102282997315,-0.003477224597102195,0.028891057920325047,0.026495873436336657,-0.002395184483988389
SubCell,robustmad_ctrl__tvn_efaar_e0.05_c96,0.3825805302428591,0.3849379339989637,0.0023574037561046035,0.0524893404292782,0.057312457679213,0.004823117249934804,0.020081399693531194,0.022061739051439294,0.0019803393579081
SubCell,robustmad_ctrl__tvn_efaar_e0.1,0.4299611372400576,0.4173325272406079,-0.012628609999449703,0.0588697753216318,0.0557378563171287,-0.003131919004503096,0.025311715546355484,0.0232612204398012,-0.002050495106554282
SubCell,robustmad_ctrl__tvn_efaar_e0.1_c96,0.3649014879616633,0.3634300696978077,-0.0014714182638555506,0.0510266806816301,0.0560372498056404,0.0050105691240103015,0.018619711706471483,0.020365621602537354,0.0017459098960658712
SubCell,robustmad_ctrl__tvn_efaar_e0.2,0.3938944105772065,0.3853209002462785,-0.008573510330927958,0.0557180377378804,0.0540091851190172,-0.0017088526188632006,0.021947023633280948,0.020810867831627618,-0.0011361558016533303
SubCell,robustmad_ctrl__tvn_efaar_e0.2_c96,0.3496824061526378,0.3440893446476368,-0.005593061505000996,0.0555897872372022,0.0534492027560908,-0.0021405844811113947,0.01943877055861806,0.018391301148281948,-0.001047469410336111
SubCell,std_all__prune0.9__tvn_efaar_e0.05,0.4554546314957267,0.4650738115161292,0.009619180020402518,0.0571815867816773,0.0569251670283255,-0.0002564197533517984,0.02604361853598975,0.026474404401055626,0.00043078586506587607
SubCell,std_all__prune0.9__tvn_efaar_e0.05_c96,0.3979097154752888,0.3971392263244557,-0.0007704891508331091,0.0509361343748455,0.0633553695528476,0.012419235178002093,0.020267982736505853,0.025160902447717872,0.004892919711212019
SubCell,std_all__prune0.9__tvn_efaar_e0.1,0.4291904976004549,0.4325301100153818,0.0033396124149268624,0.0555939504541223,0.059227498749192,0.003633548295069698,0.023860395258979785,0.0256176765499239,0.0017572812909441154
SubCell,std_all__prune0.9__tvn_efaar_e0.1_c96,0.3814715091430193,0.3798586975274339,-0.0016128116155854078,0.0535595756633445,0.0592765559677979,0.0057169803044533965,0.020431452157355756,0.022516715343839748,0.002085263186483992
SubCell,std_all__prune0.9__tvn_efaar_e0.2,0.4028037467138919,0.4043601666482182,0.001556419934326314,0.0522547925740057,0.0597379576053152,0.0074831650313095036,0.021048426232566753,0.02415565049250945,0.003107224259942698
SubCell,std_all__prune0.9__tvn_efaar_e0.2_c96,0.3661122010354798,0.3657231451572614,-0.0003890558782184139,0.0562000979612872,0.0597126212305089,0.003512523269221697,0.02057554156301644,0.021838287642005974,0.0012627460789895358
SubCell,std_all__tvn_efaar_e0.05,0.4554546314957267,0.4650738115161292,0.009619180020402518,0.0571815867816773,0.0569251670283255,-0.0002564197533517984,0.02604361853598975,0.026474404401055626,0.00043078586506587607
SubCell,std_all__tvn_efaar_e0.05_c96,0.3979097154752888,0.3971392263244557,-0.0007704891508331091,0.0509361343748455,0.0633553695528476,0.012419235178002093,0.020267982736505853,0.025160902447717872,0.004892919711212019
SubCell,std_all__tvn_efaar_e0.1,0.4291904976004549,0.4325301100153818,0.0033396124149268624,0.0555939504541223,0.059227498749192,0.003633548295069698,0.023860395258979785,0.0256176765499239,0.0017572812909441154
SubCell,std_all__tvn_efaar_e0.1_c96,0.3814715091430193,0.3798586975274339,-0.0016128116155854078,0.0535595756633445,0.0592765559677979,0.0057169803044533965,0.020431452157355756,0.022516715343839748,0.002085263186483992
SubCell,std_all__tvn_efaar_e0.2,0.4028037467138919,0.4043601666482182,0.001556419934326314,0.0522547925740057,0.0597379576053152,0.0074831650313095036,0.021048426232566753,0.02415565049250945,0.003107224259942698
SubCell,std_all__tvn_efaar_e0.2_c96,0.3661122010354798,0.3657231451572614,-0.0003890558782184139,0.0562000979612872,0.0597126212305089,0.003512523269221697,0.02057554156301644,0.021838287642005974,0.0012627460789895358
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.05,0.4548599470142176,0.4427529493289656,-0.01210699768525203,0.0621903856111446,0.0562560686062273,-0.005934317004917304,0.028287915503878994,0.024907540293059766,-0.003380375210819228
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3912615726486982,0.3874034051586286,-0.0038581674900696195,0.0567120498546357,0.0522088515669481,-0.004503198287687603,0.02218924581425614,0.020225886876457096,-0.001963358937799045
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.1,0.4246141489816767,0.4121291443530462,-0.012485004628630503,0.0617958841614738,0.0556863500805713,-0.0061095340809025,0.026239406763794472,0.022949967810850038,-0.003289438952944434
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.3680114091338137,0.3639668729166738,-0.004044536217139905,0.0557467852833524,0.0500404010585952,-0.005706384224757194,0.020515453006806662,0.018213048292793108,-0.002302404714013554
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.2,0.3931257236344447,0.3830541526681985,-0.010071570966246224,0.0584267573402143,0.0503884811234189,-0.008038276216795398,0.02296906125898585,0.01930151694096874,-0.0036675443180171075
SubCell,std_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.3484444996331489,0.3454172451772083,-0.003027254455940598,0.0563266293245524,0.0477543968504174,-0.008572232474135001,0.019626704171015513,0.01649519220517033,-0.0031315119658451816
SubCell,std_ctrl__tvn_efaar_e0.05,0.4548599470142176,0.4427529493289656,-0.01210699768525203,0.0621903856111446,0.0562560686062273,-0.005934317004917304,0.028287915503878994,0.024907540293059766,-0.003380375210819228
SubCell,std_ctrl__tvn_efaar_e0.05_c96,0.3912615726486982,0.3874034051586286,-0.0038581674900696195,0.0567120498546357,0.0522088515669481,-0.004503198287687603,0.02218924581425614,0.020225886876457096,-0.001963358937799045
SubCell,std_ctrl__tvn_efaar_e0.1,0.4246141489816767,0.4121291443530462,-0.012485004628630503,0.0617958841614738,0.0556863500805713,-0.0061095340809025,0.026239406763794472,0.022949967810850038,-0.003289438952944434
SubCell,std_ctrl__tvn_efaar_e0.1_c96,0.3680114091338137,0.3639668729166738,-0.004044536217139905,0.0557467852833524,0.0500404010585952,-0.005706384224757194,0.020515453006806662,0.018213048292793108,-0.002302404714013554
SubCell,std_ctrl__tvn_efaar_e0.2,0.3931257236344447,0.3830541526681985,-0.010071570966246224,0.0584267573402143,0.0503884811234189,-0.008038276216795398,0.02296906125898585,0.01930151694096874,-0.0036675443180171075
SubCell,std_ctrl__tvn_efaar_e0.2_c96,0.3484444996331489,0.3454172451772083,-0.003027254455940598,0.0563266293245524,0.0477543968504174,-0.008572232474135001,0.019626704171015513,0.01649519220517033,-0.0031315119658451816
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.05,0.4378403930036146,0.4503893347043073,0.012548941700692706,0.0720773881074292,0.0798667991547227,0.0077894110472934985,0.031558391935630856,0.035971154536258085,0.004412762600627229
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.05_c96,0.3536597002865548,0.3508055613039095,-0.0028541389826453045,0.0687210536404394,0.0723122656720615,0.003591212031622104,0.024303867233854054,0.025367544948244964,0.00106367771439091
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.1,0.4019233004281524,0.4129074893839677,0.010984188955815322,0.0757238598321294,0.0793087912509561,0.003584931418826709,0.030435183664888246,0.03274719388150947,0.002312010216621224
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.1_c96,0.3277056915132463,0.3273727193902906,-0.0003329721229556881,0.0695707346571645,0.076384236879648,0.006813502222483503,0.022798725709910664,0.025006115345842492,0.0022073896359318286
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.2,0.3659863118786103,0.3749521393944288,0.00896582751581848,0.0757905248649263,0.0801396753219879,0.004349150457061607,0.027738294670658484,0.030048542712354274,0.00231024804169579
cp_measure,robustmad_all__outlier100__INT__prune0.95__tvn_efaar_e0.2_c96,0.306816384723217,0.3098153116871625,0.002998926963945492,0.0720878086773897,0.0799565856475545,0.007868776970164804,0.02211772084101566,0.0247717745038384,0.002654053662822741
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.05,0.4284932340631336,0.4474463939307057,0.018953159867572067,0.0659490328082108,0.0756540076803828,0.009704974872172006,0.028258714351325945,0.0338511129229932,0.005592398571667254
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.05_c96,0.3452556923772981,0.3469641349364354,0.0017084425591373242,0.0594042929097138,0.0647826736455567,0.0053783807358429025,0.02050967027872706,0.022477264320299995,0.0019675940415729357
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.1,0.3892240400701885,0.4075799792455001,0.018355939175311586,0.0689265109924255,0.0759627787659185,0.007036267773493005,0.026827855076414112,0.03096090779284358,0.004133052716429466
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.1_c96,0.3202222644453965,0.3220864813969044,0.0018642169515079021,0.0684807277625158,0.0659324680760853,-0.002548259686430507,0.02192905371498154,0.02123595665244004,-0.0006930970625414999
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.2,0.3523128343291204,0.368964948735411,0.016652114406290608,0.0709387885317152,0.0752690407567254,0.004330252225010198,0.024992645651482685,0.02777163776416875,0.0027789921126860663
cp_measure,robustmad_all__outlier100__INT__prune0.9__tvn_efaar_e0.2_c96,0.2997314517119908,0.3028156073401144,0.0030841556281236415,0.0716524146004119,0.0654624459737382,-0.006189968626673703,0.021476482246850902,0.01982305033550696,-0.0016534319113439416
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.05,0.4310539457383081,0.449022764874556,0.017968819136247927,0.0899522332146437,0.0786046462575022,-0.011347586957141498,0.038774265055144655,0.03529527559453006,-0.003478989460614597
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.05_c96,0.3629961441151514,0.3636444125645975,0.0006482684494460988,0.0906075736135349,0.0743179801285034,-0.016289593485031506,0.032890199849342903,0.027025318226817047,-0.005864881622525856
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.1,0.3898177479544423,0.4145167657030731,0.024699017748630814,0.0885796331171234,0.0793640420877114,-0.009215591029411996,0.03452991309634778,0.0328977260393207,-0.0016321870570270777
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.1_c96,0.3336077497591783,0.3384589206286498,0.0048511708694715105,0.088750614557865,0.0783144911820117,-0.010436123375853298,0.02960789281239351,0.026506238155045592,-0.003101654657347918
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.2,0.3528309113555373,0.3771799383761819,0.02434902702064462,0.0892549517800959,0.0812586935743329,-0.00799625820576301,0.031491905979565776,0.03064914903489593,-0.0008427569446698459
cp_measure,robustmad_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.2_c96,0.3156396719840508,0.317342061398791,0.001702389414740213,0.0868840393728953,0.0796884097591333,-0.007195629613761995,0.027424049688310026,0.025288484222554895,-0.0021355654657551314
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.05,0.4250297229030097,0.4424426159320896,0.01741289302907989,0.0819226052784964,0.0883242660994299,0.006401660820933491,0.03481954222101197,0.03907841934331374,0.004258877122301774
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.05_c96,0.3611829916174185,0.3506844481563981,-0.010498543461020415,0.1070282899791049,0.0825632503552239,-0.02446503962388101,0.038656797962349686,0.02895364788882023,-0.009703150073529454
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.1,0.3858315813567975,0.4032206677629587,0.01738908640616116,0.0778824637312667,0.0844049434615512,0.006522479730284497,0.03004951414139806,0.034033817665061444,0.003984303523663385
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.1_c96,0.3332168951546755,0.3268847593055483,-0.0063321358491272295,0.0963719457768522,0.081473648932577,-0.014898296844275197,0.03211276055177743,0.02663249412107017,-0.0054802664307072625
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.2,0.3500508206633819,0.3631547326512599,0.013103911987878025,0.0823783138735245,0.0849066149492961,0.002528301075771608,0.02883659637629291,0.030834239052235094,0.001997642675942185
cp_measure,robustmad_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.2_c96,0.3119066913857126,0.3040790790457447,-0.007827612339967871,0.0941962708188279,0.0815116335833772,-0.012684637235450713,0.029380447171973162,0.02478598247154753,-0.00459446470042563
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.05,0.4334629909092131,0.447933598747899,0.014470607838685923,0.0688396965420937,0.0846451034593147,0.015805406917221,0.029839460756418548,0.037915385808919067,0.008075925052500519
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.05_c96,0.3616157977808645,0.3565403359349955,-0.005075461845868989,0.1041929362084535,0.0809584327601668,-0.023234503448286703,0.037677811750150635,0.028864946813080616,-0.008812864937070019
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.1,0.3979495780623925,0.4153747551043462,0.017425177041953677,0.0717575287116223,0.0839034623337984,0.0121459336221761,0.028555878273590112,0.034851380119308245,0.006295501845718133
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.1_c96,0.3435493265146541,0.3393683512119933,-0.004180975302660761,0.1070098080598218,0.081651406624055,-0.0253584014357668,0.03676314748941418,0.027709903240145575,-0.009053244249268604
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.2,0.3620419490750356,0.3831655497189217,0.021123600643886076,0.07099212442369,0.0812263711812952,0.010234246757605203,0.02570212709533017,0.031123147165354158,0.005421020070023989
cp_measure,std_all__outlier100__INT__prune0.95__tvn_efaar_e0.2_c96,0.3241716020287641,0.3206090609702649,-0.00356254105849918,0.0981634805956623,0.0811146985975763,-0.017048781998085988,0.03182181276541535,0.026006107348255005,-0.005815705417160342
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.05,0.4276077414152398,0.4452411832786852,0.017633441863445454,0.0814334600413725,0.0717161115642594,-0.0097173484771131,0.034821577923919475,0.03193096637301706,-0.0028906115509024152
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.05_c96,0.3407006712277035,0.3527638119062263,0.012063140678522821,0.0700067447610449,0.0700854931016159,7.874834057099156e-05,0.023851344930554512,0.024723625705853552,0.0008722807752990398
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.1,0.3954093025709422,0.4130693007764048,0.0176599982054626,0.0799962670348,0.0735365791589978,-0.0064596878758022,0.03163126815650912,0.030375703334695966,-0.0012555648218131564
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.1_c96,0.3187653024383551,0.3336304599217533,0.014865157483398173,0.0786143080631262,0.0808011597986843,0.00218685173555809,0.025059513685724445,0.026957728105846124,0.0018982144201216793
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.2,0.3592126882719485,0.3781339435313564,0.018921255259407854,0.0775339360330844,0.0801126336651108,0.0025786976320264082,0.02785117359474954,0.03029330609447125,0.002442132499721708
cp_measure,std_all__outlier100__INT__prune0.9__tvn_efaar_e0.2_c96,0.3037331612320718,0.317593647544406,0.01386048631233422,0.078543263489651,0.0823778576453754,0.0038345941557244023,0.023856193713195264,0.026162684286488606,0.002306490573293341
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.05,0.4376476578662382,0.4631786867307924,0.02553102886455416,0.0784571149059205,0.0832170140837873,0.004759899177866803,0.03433657258151843,0.038544347296986456,0.0042077747154680226
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.05_c96,0.3632227252522759,0.3651637725424048,0.0019410472901288944,0.0758820550273756,0.0722473808477905,-0.003634674179585101,0.02756208682478653,0.026382126146687064,-0.0011799606780994662
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.1,0.4008340080603388,0.4231055193338486,0.022271511273509792,0.0826080347387144,0.0826999652684187,9.193052970429827e-05,0.0331121096623066,0.03499081175378554,0.0018787020914789385
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.1_c96,0.337680153322451,0.3409144033120642,0.0032342499896131915,0.0744358489520408,0.0741650957022655,-0.0002707532497753101,0.025135508886811944,0.025283949347919978,0.00014844046110803338
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.2,0.3650852988555783,0.3834912572498709,0.0184059583942926,0.0850373489486036,0.0837101678878573,-0.0013271810607462936,0.03104588595478704,0.032102117527912165,0.001056231573125125
cp_measure,std_ctrl__outlier100__INT__prune0.95__tvn_efaar_e0.2_c96,0.315875207609384,0.3189387504099714,0.0030635428005874044,0.0749176835627469,0.0778162425897478,0.0028985590270008965,0.023664638848996812,0.02481861517317336,0.0011539763241765477
cp_measure,std_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.05,0.4255672988736476,0.4589970651276163,0.03342976625396871,0.0868117200467685,0.083215416340251,-0.0035963037065175063,0.03694422921087855,0.03819563187354789,0.0012514026626693348
cp_measure,std_ctrl__outlier100__INT__prune0.9__tvn_efaar_e0.05_c96,0.3560032634809137,0.3563561717557488,0.00035290827483508425,0.0792672447819098,0.0776898629306358,-0.0015773818512739984,0.028219397829500316,0.027685262138190232,-0.0005341356913100836
