cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
31,1935,46,1889,0.023772609819121448,0.024018595041322314,0.017677964684460704,0.031289365269721835,0.03311412794566241,0.7178993165131924,-0.4781465708285842,70.16337768825699,0.6556126788020764,-3.330229717768127,0.0009995002498750624,0.0022444917891931227,4.19468355178833,5.481338691711427,5.0,4.0,5.0
32,115,78,37,0.6782608695652174,0.6767241379310345,0.5892790646382366,0.7583968733268113,0.03311412794566241,20.48252246528093,4.3563214920640485,26.247726375969755,2.9716859617757345,12.115920104637002,0.0004997501249375312,0.0011845928887408148,19.515010833740234,30.239064788818368,8.0,4.0,8.0
33,1710,44,1666,0.025730994152046785,0.026008182349503216,0.019007490506802237,0.034056875154369705,0.03311412794566241,0.7770397636401373,-0.3639396669897874,31.245350142046103,1.4082095351778527,2.4626364840960253,0.013493253373313344,0.02243034326992348,4.554632186889648,5.9282468318939205,4.0,4.0,4.0
34,1551,6,1545,0.0038684719535783366,0.004188144329896907,0.0016162462522803327,0.007956440170702954,0.03311412794566241,0.11682240160230656,-3.097611146168759,11.917153284155361,0.5034759440392023,-1.8210243310328706,0.08945527236381809,0.12181143470817782,4.591652870178223,6.200591087341309,4.0,4.0,4.0
35,1397,6,1391,0.004294917680744453,0.004649499284692418,0.0017946066701851567,0.008831370427929164,0.03311412794566241,0.12970046162145846,-2.9467444805421312,55.75964567079256,0.10760470099512949,-7.262498157260474,0.0004997501249375312,0.0011845928887408148,3.857607126235962,5.130461120605469,7.0,3.0,7.0
36,1514,57,1457,0.037648612945838836,0.037953795379537955,0.028926336749848215,0.0481354604492576,0.03311412794566241,1.1369350570734384,0.1851498483251855,65.13304130713703,0.8751318663474441,-1.1475279981675794,0.2518740629685157,0.2927545236390814,3.9903182983398438,5.35338945388794,7.0,3.0,7.0
37,1066,2,1064,0.001876172607879925,0.0023430178069353325,0.000390072595980255,0.006005134874141853,0.03311412794566241,0.056657768882169314,-4.141582398613,29.069815421389023,0.0687998864460776,-5.431027139724258,0.0004997501249375312,0.0011845928887408148,4.813283920288086,6.382447719573975,5.0,3.0,5.0
38,1163,7,1156,0.0060189165950128975,0.006443298969072165,0.0026961443540499505,0.011781105243703752,0.03311412794566241,0.1817627993975698,-2.459871135269439,9.886999452529446,0.7080004437756038,-0.9788683600885147,0.4062968515742129,0.44668264158519033,4.885340690612793,7.052667140960693,4.0,4.0,4.0
39,252,32,220,0.12698412698412698,0.12845849802371542,0.0901923210355981,0.17228167384458312,0.03311412794566241,3.8347416906915863,1.939129400646259,8.193919466306493,3.9053349415483556,9.66985252524749,0.0004997501249375312,0.0011845928887408148,8.793672561645508,14.160299777984623,4.0,4.0,4.0
40,623,0,623,0.0,0.0008012820512820513,7.8786093162865e-07,0.004022282052029152,0.03311412794566241,0.0,-39.86313713864835,2.2767542737192348,0.0,-1.5354363332715248,0.1679160419790105,0.21071817032660142,6.080341815948486,8.420213317871093,4.0,4.0,4.0
41,1966,12,1954,0.006103763987792472,0.006354855109303508,0.0033408557630951624,0.010314159008045082,0.03311412794566241,0.18432507109377158,-2.439675781473249,78.92430951428513,0.152044409052803,-8.193727413839378,0.0004997501249375312,0.0011845928887408148,3.928567409515381,5.179046392440796,6.0,3.0,6.0
42,939,4,935,0.004259850905218318,0.0047872340425531915,0.0014395563726920923,0.010096888319000899,0.03311412794566241,0.12864149441617145,-2.9585720235075987,30.945321578588477,0.12926024988435275,-5.252077492258154,0.0004997501249375312,0.0011845928887408148,4.636399745941162,6.437827682495118,5.0,3.0,5.0
43,816,18,798,0.022058823529411766,0.022643818849449205,0.013599087393239048,0.03389411076366881,0.03311412794566241,0.6661453856072701,-0.5860910163830076,12.602600836825955,1.4282766099678688,1.6937241731094055,0.11594202898550725,0.15458937198067632,5.6985249519348145,8.377513885498047,4.0,4.0,4.0
44,693,10,683,0.01443001443001443,0.015129682997118156,0.007442591285343957,0.025445982695248393,0.03311412794566241,0.435766101214953,-1.1983741231036757,9.455241785073527,1.0576144140265618,0.193275804359285,0.8555722138930535,0.890351572181389,5.71045446395874,8.036579513549807,4.0,4.0,4.0
45,1943,27,1916,0.013896037056098817,0.014146090534979424,0.009386583060010851,0.01985008962722803,0.03311412794566241,0.4196407369960363,-1.2527733592757004,37.77856026646972,0.7146910790023884,-1.918107987499932,0.05697151424287856,0.08286765708055063,4.578891277313232,6.060240840911865,4.0,4.0,4.0
46,829,7,822,0.008443908323281062,0.009036144578313253,0.003784625648211803,0.016506890949757054,0.03311412794566241,0.2549941323273507,-1.9714640452919707,11.807672618299955,0.5928348647769204,-1.502074401924646,0.15642178910544727,0.2002198900549725,5.726191520690918,7.693419456481934,4.0,4.0,4.0
47,1232,16,1216,0.012987012987012988,0.01338199513381995,0.007748822609919363,0.02050405425232413,0.03311412794566241,0.39218949109345774,-1.3503772165487258,17.152038193678337,0.9328337436828389,-0.30418497086259705,0.7876061969015492,0.8331701917636223,4.537909507751465,5.932234621047974,4.0,4.0,4.0
48,2077,35,2042,0.016851227732306212,0.0170837343599615,0.011966467838476236,0.02307976759090339,0.03311412794566241,0.5088833310047514,-0.9745931597535056,107.53190010309382,0.3254848093118835,-7.628511041682774,0.0004997501249375312,0.0011845928887408148,3.6057941913604736,4.616229057312012,7.0,3.0,7.0
49,1612,14,1598,0.008684863523573201,0.008989460632362058,0.004985863980073541,0.014140671775933786,0.03311412794566241,0.26227063982552573,-1.9308717823241874,59.709547015943926,0.2344683672823988,-6.523632328208084,0.0004997501249375312,0.0011845928887408148,4.133277893066406,5.595532035827637,7.0,3.0,7.0
50,1749,27,1722,0.015437392795883362,0.015714285714285715,0.010430240132600108,0.022044156103739172,0.03311412794566241,0.4661875082809026,-1.1010177476120084,40.55489478921845,0.6657642718673251,-2.3182934300555575,0.017991004497751123,0.028430229329779552,4.3511457443237305,5.779295349121094,5.0,4.0,5.0
51,539,1,538,0.0018552875695732839,0.002777777777777778,0.00020025402817198942,0.00863848906700479,0.03311412794566241,0.056027070156208246,-4.15773213860633,3.1252850364935023,0.319970814925085,-1.2417910687471487,0.24087956021989004,0.28815498792659744,5.740512371063232,7.597349643707275,4.0,4.0,4.0
52,1648,8,1640,0.0048543689320388345,0.005154639175257732,0.0022975536432654994,0.009138795421586235,0.03311412794566241,0.1465951010397876,-2.7700912030370426,61.21486708494277,0.1306872068985965,-7.386763060399211,0.0004997501249375312,0.0011845928887408148,4.163629531860352,5.61117148399353,5.0,3.0,5.0
