method,file,source_id,dice,iou,hausdorff_95,asd,precision,recall
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A03__2,0.9858406636770451,0.9720767027116419,1.4142135623730951,0.4992412605863991,0.994354745192734,0.9774711465991476
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A03__3,0.9861930092186748,0.9727620919822532,4.0,1.241269036524513,0.9987798135402566,0.9739194990878084
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A03__4,0.9910416995951914,0.9822424764210486,1.0,0.44221998491976533,0.9952708535027168,0.9868483350676379
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A03__5,0.9945493289257876,0.9891577553608097,1.4142135623730951,0.5565568533329384,0.9977448161897863,0.9913742447543993
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A03__6,0.9890627838451141,0.9783622247156243,2.8284271247461903,0.8362613885641267,0.9979868073747471,0.9802969435299489
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__1,0.9871669897187878,0.974659178460921,2.23606797749979,0.8340175307896112,0.9986217259646014,0.9759720575321125
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__4,0.9901256575612996,0.980444413678527,1.4142135623730951,0.6016283410357671,0.9920530458460165,0.9882057439219026
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__2,0.9879393640949199,0.9761661792244408,2.0,0.5784592452835778,0.9951469846955738,0.9808353990158718
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__3,0.993047195351709,0.9861904061119937,1.4142135623730951,0.45289764130069454,0.9964807572790115,0.9896372141398383
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__5,0.9931388993633002,0.9863713065638129,1.4142135623730951,0.6354367350894741,0.9973957717979746,0.9889182090582882
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A04__6,0.9905641119948508,0.9813046313940821,2.0,0.751155494050594,0.9972980479044133,0.9839205036715906
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__1,0.9917081742585302,0.9835527264433148,2.23606797749979,0.6938261346778566,0.9975749163386023,0.9859100334017487
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__2,0.9896824142628216,0.9795755594422318,1.4142135623730951,0.4253763937585621,0.9974503764544832,0.9820345080516195
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__5,0.9926041981051124,0.9853169888518967,1.4142135623730951,0.5272581359416185,0.9971983175041989,0.9880522150454024
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__4,0.9892937601472248,0.9788143390618925,1.4142135623730951,0.3648902953939486,0.9925806302255135,0.9860285867603298
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__6,0.9903069726378563,0.9808000509076168,2.0,0.9007073794846593,0.9981016589797647,0.982633088276095
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A05__3,0.9873422016037274,0.9750008375656248,2.8284271247461903,0.7842566072082017,0.9978120162593986,0.977089820240144
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__2,0.9894482329443746,0.979116820335945,1.4142135623730951,0.468449848949412,0.9932899126903442,0.9856361551153086
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__3,0.9894634359178472,0.9791465950730386,2.0,0.7054180862263305,0.9976190921896864,0.9814400453035546
