family,display_family,margin,unit_id,d2_value,mq_value,unit_delta_mq_minus_d2,symmetric_product_contribution,absolute_contribution,leave_one_unit_influence,absolute_rank
dinov2,DINOv2,PA,BRD-K16730910-001-12-9,0.5138890566323864,0.6028324859994969,0.08894342936711053,1.4635855508689314e-05,1.4635855508689314e-05,1.6924873159455955e-05,319
dinov2,DINOv2,PA,BRD-K16761703-001-03-8,0.9398402320209288,0.9768616277003572,0.037021395679428415,6.09195981928813e-06,6.09195981928813e-06,1.4292640804408618e-05,425
dinov2,DINOv2,PA,BRD-K16803204-001-02-9,0.6930309274914068,0.7938075274470937,0.10077659995568689,1.65830322273792e-05,1.65830322273792e-05,2.162646990187117e-05,307
dinov2,DINOv2,PA,BRD-K16810791-001-01-0,-0.0246639369321777,0.0144666582719672,0.0391305952041449,6.439033680757224e-06,6.439033680757224e-06,3.34054647367632e-07,418
dinov2,DINOv2,PA,BRD-K17849083-001-32-9,0.1831720095463625,-0.0580143148944314,-0.2411863244407939,-3.9687790546252905e-05,3.9687790546252905e-05,-4.493902446653375e-05,157
dinov2,DINOv2,PA,BRD-K18131774-001-18-4,0.1232356135820305,0.1022458175134408,-0.020989796068589694,-3.4539214937256675e-06,3.4539214937256675e-06,-7.8414743911355e-06,447
dinov2,DINOv2,PA,BRD-K18289362-001-03-9,0.1756034103144168,-0.0718114977137594,-0.24741490802817623,-4.071271897612555e-05,4.071271897612555e-05,-4.612594950196419e-05,152
dinov2,DINOv2,PA,BRD-K18895904-001-16-1,0.1131237370248215,0.1341751657183727,0.021051428693551213,3.4640632905956184e-06,3.4640632905956184e-06,-7.38817810118364e-07,445
dinov2,DINOv2,PA,BRD-K19227686-001-18-6,0.0844885428086284,0.2934690813473982,0.2089805385387698,3.438825091347923e-05,3.438825091347923e-05,3.125687256734164e-05,180
dinov2,DINOv2,PA,BRD-K19333160-001-01-3,1.0,0.9768616277003572,-0.023138372299642773,-3.8074748870550834e-06,3.8074748870550834e-06,4.807421845470783e-06,440
dinov2,DINOv2,PA,BRD-K19477839-001-10-9,0.2441989565759758,0.2665203729544407,0.02232141637846491,3.6730428227147712e-06,3.6730428227147712e-06,1.4266850404155706e-06,441
dinov2,DINOv2,PA,BRD-K19975102-001-02-0,0.4829010722526483,0.6641630534794716,0.1812619812268233,2.9827095551990698e-05,2.9827095551990698e-05,3.239120748487964e-05,199
dinov2,DINOv2,PA,BRD-K20093108-001-02-3,0.0285796429491806,0.2930180185398948,0.2644383755907142,4.351397156189887e-05,4.351397156189887e-05,3.9994053411124275e-05,141
dinov2,DINOv2,PA,BRD-K20897876-001-10-0,0.1016539022492532,0.2105275794091303,0.1088736771598771,1.791542578187207e-05,1.791542578187207e-05,1.4241664929737913e-05,296
dinov2,DINOv2,PA,BRD-K20986415-001-02-6,0.6582021937278016,0.7857071201794454,0.1275049264516438,2.0981242723280678e-05,2.0981242723280678e-05,2.572036142630546e-05,269
dinov2,DINOv2,PA,BRD-K21528677-001-04-4,0.2555729433419292,0.475583603307012,0.2200106599650828,3.620328395850043e-05,3.620328395850043e-05,3.5700280062771206e-05,171
dinov2,DINOv2,PA,BRD-K21728777-001-02-3,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,487
dinov2,DINOv2,PA,BRD-K22134346-001-21-5,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,488
dinov2,DINOv2,PA,BRD-K22149900-001-05-4,0.5183685837390279,0.48609179423542,-0.03227678950360796,-5.311223446415362e-06,5.311223446415362e-06,-3.9211202588415595e-06,432
dinov2,DINOv2,PA,BRD-K22482860-001-20-6,-0.0452588330061858,0.2731679459700387,0.3184267789762245,5.239789336160575e-05,5.239789336160575e-05,4.8211486167105966e-05,116
dinov2,DINOv2,PA,BRD-K23363278-001-02-1,0.7671694090457214,0.954585495743683,0.18741608669796161,3.083976842846651e-05,3.083976842846651e-05,3.767415194450008e-05,194
dinov2,DINOv2,PA,BRD-K23913458-001-20-7,0.1392737754132694,0.515624985970675,0.37635121055740556,6.192949808021823e-05,6.192949808021823e-05,6.094464531560331e-05,83
dinov2,DINOv2,PA,BRD-K24282351-001-02-9,0.7271074394236079,0.6551493537767514,-0.07195808564685646,-1.1840876292979118e-05,1.1840876292979118e-05,-7.667127362626786e-06,351
dinov2,DINOv2,PA,BRD-K24283677-001-02-9,0.1274921626146376,0.0817542725580017,-0.04573789005663591,-7.526279961370325e-06,7.526279961370325e-06,-1.2047726091233418e-05,390
dinov2,DINOv2,PA,BRD-K24616672-003-19-3,0.6453574611992289,0.2890687022528412,-0.3562887589463877,-5.8628173350350006e-05,5.8628173350350006e-05,-5.793286831654726e-05,98
dinov2,DINOv2,PA,BRD-K24696047-001-02-3,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,489
dinov2,DINOv2,PA,BRD-K25243230-001-01-2,0.4400270123033681,0.3595994186046888,-0.0804275936986793,-1.3234554240391353e-05,1.3234554240391353e-05,-1.3391275731571006e-05,328
dinov2,DINOv2,PA,BRD-K25244359-066-04-9,0.5050391060941052,0.2383437032361935,-0.2666954028579117,-4.38853708344132e-05,4.38853708344132e-05,-4.456018319969751e-05,139
dinov2,DINOv2,PA,BRD-K25311561-001-10-7,0.0507336883005464,0.1053051538110242,0.054571465510477805,8.979866076584164e-06,8.979866076584164e-06,4.117483902013608e-06,371
dinov2,DINOv2,PA,BRD-K25412176-001-04-9,0.6671750994659895,0.5592346267407234,-0.10794047272526608,-1.7761864744679978e-05,1.7761864744679978e-05,-1.476465873605573e-05,297
dinov2,DINOv2,PA,BRD-K26439554-001-02-9,0.3972303766772299,0.4806691946980636,0.0834388180208337,1.3730058454664426e-05,1.3730058454664426e-05,1.4242906206194533e-05,326
dinov2,DINOv2,PA,BRD-K26514105-001-02-9,0.1450229537583423,0.2189882728066128,0.0739653190482705,1.2171171383289341e-05,1.2171171383289341e-05,8.863401250079617e-06,349
dinov2,DINOv2,PA,BRD-K26521938-001-07-2,0.1177039863341725,0.2515230970730107,0.13381911073883818,2.2020256954463294e-05,2.2020256954463294e-05,1.8783505483233043e-05,258
dinov2,DINOv2,PA,BRD-K26970495-001-02-7,0.1934625945025624,0.2981370964083183,0.10467450190575592,1.722444138074994e-05,1.722444138074994e-05,1.4880555344830987e-05,301
dinov2,DINOv2,PA,BRD-K26989966-001-04-3,0.7449683095997119,0.8439912776766514,0.09902296807693944,1.6294467878383345e-05,1.6294467878383345e-05,2.2095186157620322e-05,309
dinov2,DINOv2,PA,BRD-K27539181-001-09-9,0.2903222906432638,0.1678130787558631,-0.12250921188740072,-2.015918586033771e-05,2.015918586033771e-05,-2.2874106317700288e-05,278
dinov2,DINOv2,PA,BRD-K28132190-001-02-0,0.9537232554007146,1.0,0.046276744599285435,7.614949774110149e-06,7.614949774110149e-06,1.609549980607916e-05,386
dinov2,DINOv2,PA,BRD-K29151923-001-02-9,-0.0439009827537579,-0.0457543510343968,-0.0018533682806388951,-3.049762141266089e-07,3.049762141266089e-07,-7.022025159945933e-06,475
dinov2,DINOv2,PA,BRD-K29322660-001-01-9,0.2324712570491068,0.0360692682708476,-0.19640198877825918,-3.231842025691847e-05,3.231842025691847e-05,-3.648090664785594e-05,189
dinov2,DINOv2,PA,BRD-K29530284-001-06-2,0.286924584411783,0.1585676707382159,-0.12835691367356708,-2.112143927252606e-05,2.112143927252606e-05,-2.3933386973241932e-05,267
dinov2,DINOv2,PA,BRD-K29791386-001-01-8,0.0321152573669014,0.3896623379463975,0.3575470805794961,5.883523320554874e-05,5.883523320554874e-05,5.6109362449215106e-05,97
dinov2,DINOv2,PA,BRD-K29895144-001-01-0,0.9768616277003572,0.4718922681718674,-0.5049693595284899,-8.309392425009508e-05,8.309392425009508e-05,-7.866006565804273e-05,59
dinov2,DINOv2,PA,BRD-K30177383-001-02-9,0.2934252066928436,0.417612785497113,0.1241875788042694,2.043536517859253e-05,2.043536517859253e-05,1.973128739178251e-05,276
dinov2,DINOv2,PA,BRD-K31170746-001-03-9,0.383497228714065,0.286626594677097,-0.096870634036968,-1.5940296128546316e-05,1.5940296128546316e-05,-1.7067416991287804e-05,310
dinov2,DINOv2,PA,BRD-K31476763-001-01-5,0.4297996190151101,-0.0169225560834142,-0.4467221750985243,-7.350920977291538e-05,7.350920977291538e-05,-7.673508121106704e-05,69
dinov2,DINOv2,PA,BRD-K32292990-001-03-6,0.1374311961621311,0.4695070872068275,0.33207589104469637,5.464388762422333e-05,5.464388762422333e-05,5.327905171927105e-05,113
dinov2,DINOv2,PA,BRD-K32730239-001-01-0,0.4804852559863741,0.3699433689551186,-0.1105418870312555,-1.8189933733829813e-05,1.8189933733829813e-05,-1.7985707367901976e-05,292
dinov2,DINOv2,PA,BRD-K32821942-001-21-3,0.2855936765821002,0.4674536816169172,0.18186000503481697,2.9925501809842817e-05,2.9925501809842817e-05,2.956444943367706e-05,198
dinov2,DINOv2,PA,BRD-K33882852-003-04-9,0.5723994582480578,0.5720628287186466,-0.0003366295294112698,-5.5393199784168404e-08,5.5393199784168404e-08,2.3914252854119467e-06,477
dinov2,DINOv2,PA,BRD-K34581968-001-04-6,0.9398402320209288,1.0,0.06015976797907119,9.899434706343213e-06,9.899434706343213e-06,1.8284396488908033e-05,365
dinov2,DINOv2,PA,BRD-K35498378-001-06-1,0.0140396701401005,0.1107553140628616,0.0967156439227611,1.5914792131984135e-05,1.5914792131984135e-05,1.0843168716970913e-05,311
dinov2,DINOv2,PA,BRD-K36016295-001-05-2,0.8576100166175833,0.8315030674322447,-0.026106949185338624,-4.295961362949226e-06,4.295961362949226e-06,2.1808647726953567e-06,438
dinov2,DINOv2,PA,BRD-K36055864-001-19-2,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,490
dinov2,DINOv2,PA,BRD-K36461289-001-05-8,0.1830329250077315,0.2279956212291919,0.0449626962214604,7.3987199488591505e-06,7.3987199488591505e-06,4.424395585702484e-06,402
dinov2,DINOv2,PA,BRD-K36574127-001-04-9,0.2636184236568685,0.1768968187308536,-0.08672160492601488,-1.4270248945990543e-05,1.4270248945990543e-05,-1.7096686941522193e-05,321
dinov2,DINOv2,PA,BRD-K36660044-001-24-2,0.3015247469743123,-0.0162590461606036,-0.3177837931349159,-5.229208849288764e-05,5.229208849288764e-05,-5.6395881608779785e-05,118
dinov2,DINOv2,PA,BRD-K36740062-001-07-9,0.7383406953378713,0.4202888134831745,-0.3180518818546968,-5.2336203137377316e-05,5.2336203137377316e-05,-4.995560866932064e-05,117
dinov2,DINOv2,PA,BRD-K36927236-001-30-0,-0.068775636235282,0.2948143845270593,0.3635900207623413,5.982961356611172e-05,5.982961356611172e-05,5.5653685625250277e-05,94
dinov2,DINOv2,PA,BRD-K37355418-236-01-6,0.1449336865963842,-0.0175598856198867,-0.1624935722162709,-2.673870864852818e-05,2.673870864852818e-05,-3.193103246551879e-05,221
dinov2,DINOv2,PA,BRD-K37385792-003-02-1,0.4935986286056414,0.6089615081360383,0.11536287953039692,1.8983239660169552e-05,1.8983239660169552e-05,2.1181365737251573e-05,284
dinov2,DINOv2,PA,BRD-K37602296-001-02-9,0.332067875750293,0.2531980782096219,-0.07886979754067108,-1.2978215130882828e-05,1.2978215130882828e-05,-1.4725675078638978e-05,334
dinov2,DINOv2,PA,BRD-K37764012-001-06-9,0.7100017275444719,0.9312498771497476,0.22124814960527572,3.6406915859094323e-05,3.6406915859094323e-05,4.266183320131289e-05,170
dinov2,DINOv2,PA,BRD-K37864785-001-01-0,0.1109749131621993,0.2471788298376107,0.13620391667541137,2.241268251475832e-05,2.241268251475832e-05,1.9095000592567885e-05,254
dinov2,DINOv2,PA,BRD-K38272302-001-02-7,0.865376742983897,0.894224583773062,0.028847840789165025,4.7469816773673785e-06,4.7469816773673785e-06,1.1776816346932562e-05,434
dinov2,DINOv2,PA,BRD-K38512030-001-01-7,0.5525529611206972,0.6489408862083513,0.09638792508765415,1.5860865208407754e-05,1.5860865208407754e-05,1.8783314811275653e-05,313
dinov2,DINOv2,PA,BRD-K38775274-001-22-1,0.4976080233807509,0.5435376371199271,0.0459296137391762,7.557828555068818e-06,7.557828555068818e-06,9.26250542743201e-06,388
dinov2,DINOv2,PA,BRD-K38852836-001-04-9,0.8699456164650059,0.9077592333907892,0.03781361692578333,6.222321733316732e-06,6.222321733316732e-06,1.3391408219987078e-05,421
dinov2,DINOv2,PA,BRD-K40109029-001-03-7,0.8586455801330919,0.8958773246516079,0.03723174451851596,6.126573227352248e-06,6.126573227352248e-06,1.3123224993132065e-05,423
dinov2,DINOv2,PA,BRD-K41599323-001-03-1,0.9655937447195324,0.8875147278092571,-0.0780790169102753,-1.2848090273679799e-05,1.2848090273679799e-05,-5.181674583566026e-06,336
dinov2,DINOv2,PA,BRD-K42191735-001-08-7,0.5460435841249931,0.6477067732753451,0.101663189150352,1.6728922614572678e-05,1.6728922614572678e-05,1.959672461509729e-05,305
dinov2,DINOv2,PA,BRD-K42352790-001-11-9,0.5250819922644974,0.2459302788495038,-0.27915171341499356,-4.593508673565577e-05,4.593508673565577e-05,-4.6411476866178164e-05,133
dinov2,DINOv2,PA,BRD-K43236057-001-07-1,0.8589920370445303,0.5560462543412602,-0.3029457827032701,-4.985045814133413e-05,4.985045814133413e-05,-4.5557935450493e-05,121
dinov2,DINOv2,PA,BRD-K43330982-001-04-9,0.1831933814104552,0.4254262787454265,0.24223289733497128,3.986000663649683e-05,3.986000663649683e-05,3.845918283966118e-05,154
dinov2,DINOv2,PA,BRD-K43570081-001-02-4,0.930584883101072,1.0,0.06941511689892799,1.1422424661165196e-05,1.1422424661165196e-05,1.9743660944135377e-05,356
dinov2,DINOv2,PA,BRD-K44067360-001-30-3,-0.0192311682783963,0.4456940172198872,0.46492518549828354,7.65045589732978e-05,7.65045589732978e-05,7.387140739976983e-05,66
dinov2,DINOv2,PA,BRD-K44227013-001-15-9,0.9768616277003572,0.8622715934545078,-0.11459003424584946,-1.8856066107320336e-05,1.8856066107320336e-05,-1.1313111834922174e-05,285
dinov2,DINOv2,PA,BRD-K44432556-001-02-2,1.0,0.888935812961715,-0.11106418703828502,-1.8275879457864352e-05,1.8275879457864352e-05,-1.0361249755608953e-05,291
dinov2,DINOv2,PA,BRD-K44771174-066-01-0,0.2935286772359133,0.1199143540282467,-0.17361432320766662,-2.8568655006750873e-05,2.8568655006750873e-05,-3.1642978174577924e-05,207
dinov2,DINOv2,PA,BRD-K45293975-001-01-2,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,491
dinov2,DINOv2,PA,BRD-K45746021-003-01-9,0.9537232554007146,0.4864624671191305,-0.46726078828158407,-7.688888803622371e-05,7.688888803622371e-05,-7.249830184652764e-05,64
dinov2,DINOv2,PA,BRD-K46625559-001-01-8,0.5337044466411149,0.3870710560980282,-0.14663339054308672,-2.412887755744005e-05,2.412887755744005e-05,-2.342181320117223e-05,241
dinov2,DINOv2,PA,BRD-K47049295-300-03-1,0.6251760134370301,0.5315522051192126,-0.09362380831781747,-1.5406023136988434e-05,1.5406023136988434e-05,-1.2918462769316574e-05,315
dinov2,DINOv2,PA,BRD-K47557313-001-03-9,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,492
dinov2,DINOv2,PA,BRD-K47598052-001-14-1,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,493
dinov2,DINOv2,PA,BRD-K47738867-001-01-5,0.4809104542943155,0.7008785687574974,0.21996811446318193,3.6196282993698466e-05,3.6196282993698466e-05,3.9039102155451894e-05,172
dinov2,DINOv2,PA,BRD-K47978074-001-03-2,0.3769105374193224,0.286335397728879,-0.0905751396904434,-1.4904357372112712e-05,1.4904357372112712e-05,-1.6079148506348284e-05,317
dinov2,DINOv2,PA,BRD-K48278478-001-01-2,0.4124340632428439,0.3753474552668236,-0.03708660797602026,-6.102690659745929e-06,6.102690659745929e-06,-6.323974834385876e-06,424
dinov2,DINOv2,PA,BRD-K48722258-300-11-0,0.1141013219162323,0.3129391965225389,0.19883787460630659,3.27192511363735e-05,3.27192511363735e-05,2.994683024416453e-05,186
dinov2,DINOv2,PA,BRD-K48830578-001-01-9,0.3466582564345158,0.311148974179381,-0.03550928225513483,-5.843137913632062e-06,5.843137913632062e-06,-7.028601304356202e-06,428
dinov2,DINOv2,PA,BRD-K49223707-001-01-0,0.3098769998426209,0.1866661353010455,-0.1232108645415754,-2.027464449440277e-05,2.027464449440277e-05,-2.2704774377820675e-05,277
dinov2,DINOv2,PA,BRD-K49350383-001-15-2,0.7337665307702341,0.7783889568876974,0.044622426117463254,7.342727683759122e-06,7.342727683759122e-06,1.2543842620543061e-05,405
dinov2,DINOv2,PA,BRD-K50055394-001-03-6,0.5150906202017329,0.3665033797251051,-0.1485872404766278,-2.445038826954605e-05,2.445038826954605e-05,-2.403529199941981e-05,237
dinov2,DINOv2,PA,BRD-K50199947-001-07-9,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,494
dinov2,DINOv2,PA,BRD-K50398167-236-22-7,0.3349651977683596,0.2027862990399975,-0.13217889872836208,-2.1750356117945493e-05,2.1750356117945493e-05,-2.3879361470833388e-05,263
dinov2,DINOv2,PA,BRD-K50495309-001-02-0,0.6899148568405742,0.8231813937698946,0.13326653692932044,2.19293296033196e-05,2.19293296033196e-05,2.71852544203241e-05,260
dinov2,DINOv2,PA,BRD-K50498985-001-03-3,-0.043812241942992,0.143817818406757,0.187630060349749,3.087497830819018e-05,3.087497830819018e-05,2.5668348839401334e-05,193
dinov2,DINOv2,PA,BRD-K50720187-050-09-0,0.1277428387175291,0.1068566788973797,-0.020886159820149394,-3.4368678994531294e-06,3.4368678994531294e-06,-7.756665116979977e-06,448
dinov2,DINOv2,PA,BRD-K50836978-001-04-9,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,495
dinov2,DINOv2,PA,BRD-K51265828-001-02-9,0.1106847272424494,0.0537777293643338,-0.0569069978781156,-9.364183552443194e-06,9.364183552443194e-06,-1.4224166686043621e-05,369
dinov2,DINOv2,PA,BRD-K51485109-001-02-9,0.3151881354541047,0.1735939853404555,-0.14159415011364918,-2.3299658408554096e-05,2.3299658408554096e-05,-2.579733017749747e-05,245
dinov2,DINOv2,PA,BRD-K51662849-001-05-4,0.1236087755320125,0.1094204550253215,-0.014188320506690999,-2.3347223097256783e-06,2.3347223097256783e-06,-6.66256496765355e-06,459
dinov2,DINOv2,PA,BRD-K51899933-001-02-6,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,496
dinov2,DINOv2,PA,BRD-K52075715-001-07-5,0.6753847402650859,0.468867832457083,-0.20651690780800286,-3.3982854543462435e-05,3.3982854543462435e-05,-3.164883071811106e-05,182
dinov2,DINOv2,PA,BRD-K52960356-001-15-5,-0.0505407292044565,0.286225471839832,0.3367662010442885,5.541568943053387e-05,5.541568943053387e-05,5.129690897202194e-05,108
dinov2,DINOv2,PA,BRD-K53061490-003-13-9,0.3239981976602843,0.2079824077946053,-0.11601578986567901,-1.909067762827259e-05,1.909067762827259e-05,-2.125381030987708e-05,283
dinov2,DINOv2,PA,BRD-K53234107-001-01-6,0.1875044503633434,0.3684064329566469,0.18090198259330348,2.9767856909844638e-05,2.9767856909844638e-05,2.794259314084155e-05,200
dinov2,DINOv2,PA,BRD-K53972329-001-12-9,0.275830929511183,0.2314175222065324,-0.0444134073046506,-7.308333134721697e-06,7.308333134721697e-06,-9.616465924924128e-06,407
dinov2,DINOv2,PA,BRD-K54330070-001-15-4,0.7972637855650353,0.842127660768945,0.044863875203909664,7.38245871242622e-06,7.38245871242622e-06,1.3528402637543596e-05,404
dinov2,DINOv2,PA,BRD-K55567017-001-12-3,0.0988714278329777,0.3171213580939996,0.2182499302610219,3.5913551645255246e-05,3.5913551645255246e-05,3.306957691025583e-05,174
dinov2,DINOv2,PA,BRD-K55966568-001-09-6,0.0777278611950511,0.4970468278418465,0.4193189666467954,6.899994582584403e-05,6.899994582584403e-05,6.744337142267423e-05,76
dinov2,DINOv2,PA,BRD-K56740996-001-01-3,0.1590132955658075,-0.0513401100379674,-0.2103534056037749,-3.461415949536131e-05,3.461415949536131e-05,-3.997857715510797e-05,179
dinov2,DINOv2,PA,BRD-K56810756-003-07-7,0.1075930367462416,0.2913425435316064,0.18374950678536478,3.0236423873464743e-05,3.0236423873464743e-05,2.7247189642774783e-05,197
dinov2,DINOv2,PA,BRD-K57313110-001-06-8,0.303357284530427,0.1009959635734225,-0.2023613209570045,-3.329904271905001e-05,3.329904271905001e-05,-3.6456364975102906e-05,184
dinov2,DINOv2,PA,BRD-K57708067-001-02-9,0.1163068282959261,-0.0625204740516886,-0.1788273023476147,-2.9426463278873833e-05,2.9426463278873833e-05,-3.5173969847757114e-05,202
dinov2,DINOv2,PA,BRD-K58049875-001-03-9,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,497
dinov2,DINOv2,PA,BRD-K58550667-001-12-9,0.8063711693922335,0.8089156727775149,0.002544503385281338,4.187041600862699e-07,4.187041600862699e-07,6.362844772938442e-06,474
dinov2,DINOv2,PA,BRD-K59058747-001-22-9,-0.0103191187687977,0.1231685393742393,0.133487658143037,2.1965715631572502e-05,2.1965715631572502e-05,1.682523815446993e-05,259
dinov2,DINOv2,PA,BRD-K59325863-001-04-4,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,498
dinov2,DINOv2,PA,BRD-K59632282-052-03-1,0.5484508050824237,0.2162647757356,-0.33218602934682373,-5.466201114708925e-05,5.466201114708925e-05,-5.52137656709209e-05,112
dinov2,DINOv2,PA,BRD-K59831625-001-03-9,0.8730695005276744,0.8773666268118936,0.004297126284219188,7.071024790244853e-07,7.071024790244853e-07,7.655642073764457e-06,472
dinov2,DINOv2,PA,BRD-K60150510-001-15-6,0.0703855827527459,0.3069823382186032,0.23659675546585732,3.893256591816841e-05,3.893256591816841e-05,3.581170855037133e-05,160
dinov2,DINOv2,PA,BRD-K60476892-001-17-9,0.5796392144007245,0.372107063138293,-0.20753215126243152,-3.4149915298943654e-05,3.4149915298943654e-05,-3.3245755682618366e-05,181
dinov2,DINOv2,PA,BRD-K60659193-001-01-0,0.2867464055909699,-0.0727384539885169,-0.35948485957948684,-5.91540994068347e-05,5.91540994068347e-05,-6.380946387433278e-05,96
dinov2,DINOv2,PA,BRD-K61250553-003-30-6,0.9100908962071028,0.9768616277003572,0.06677073149325441,1.0987284674073167e-05,1.0987284674073167e-05,1.898313369619667e-05,362
dinov2,DINOv2,PA,BRD-K61397605-001-09-9,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,499
dinov2,DINOv2,PA,BRD-K61642990-001-01-0,0.2963593515925843,0.4875083973606336,0.1911490457680493,3.14540358336972e-05,3.14540358336972e-05,3.1326829597881634e-05,192
dinov2,DINOv2,PA,BRD-K61688984-001-06-9,0.9768616277003572,0.7223601227244651,-0.2545015049758921,-4.1878835570831995e-05,4.1878835570831995e-05,-3.545017737177983e-05,146
dinov2,DINOv2,PA,BRD-K61845293-300-03-9,0.8709590775596849,1.0,0.12904092244031506,2.1233994562422512e-05,2.1233994562422512e-05,2.9144691569119724e-05,265
dinov2,DINOv2,PA,BRD-K61918008-001-07-1,0.1349245155159888,0.1256700420368801,-0.00925447347910871,-1.5228458989385221e-06,1.5228458989385221e-06,-5.643360238779399e-06,464
dinov2,DINOv2,PA,BRD-K62810658-001-11-4,0.0719261711145434,0.4395721281150164,0.367645957000473,6.049702764218402e-05,6.049702764218402e-05,5.844276168377738e-05,89
dinov2,DINOv2,PA,BRD-K62949423-001-04-9,0.2888142840935158,0.2877695809028608,-0.001044703190654972,-1.7190842602642948e-07,1.7190842602642948e-07,-1.9418430644395357e-06,476
dinov2,DINOv2,PA,BRD-K63430059-001-16-4,0.0277650377735214,0.4716270453447798,0.4438620075712584,7.303856231803785e-05,7.303856231803785e-05,7.093553018069909e-05,70
dinov2,DINOv2,PA,BRD-K64034691-001-01-9,0.1886913692403943,0.4290651111807746,0.2403737419403803,3.955407813883205e-05,3.955407813883205e-05,3.822009015809827e-05,158
dinov2,DINOv2,PA,BRD-K64054020-001-04-9,0.2104882063121214,0.0607557560647706,-0.1497324502473508,-2.4638835295377046e-05,2.4638835295377046e-05,-2.8756070299760378e-05,232
dinov2,DINOv2,PA,BRD-K64800655-001-11-9,0.9300185832088528,0.8167546049902803,-0.11326397821857248,-1.8637860394433476e-05,1.8637860394433476e-05,-1.177994341673011e-05,287
dinov2,DINOv2,PA,BRD-K64890080-001-14-9,0.972725227211564,0.8865953803577483,-0.08612984685381564,-1.4172873730053444e-05,1.4172873730053444e-05,-6.464677869844754e-06,322
dinov2,DINOv2,PA,BRD-K66430217-001-03-8,0.6541939878785188,0.0901630516253003,-0.5640309362532185,-9.281264894071443e-05,9.281264894071443e-05,-9.364064516868831e-05,56
dinov2,DINOv2,PA,BRD-K66788707-001-17-6,0.7752968296073796,0.731957418032987,-0.04333941157439258,-7.131604550757089e-06,7.131604550757089e-06,-2.0143370591009513e-06,410
dinov2,DINOv2,PA,BRD-K67017579-001-28-1,-0.0592540626150003,-0.0417562986619593,0.017497763953041,2.879299199099232e-06,2.879299199099232e-06,-3.911618055598559e-06,450
dinov2,DINOv2,PA,BRD-K67637637-003-12-6,0.4533234119340673,0.1011440931794045,-0.3521793187546628,-5.795195506985804e-05,5.795195506985804e-05,-6.0075541542251726e-05,101
dinov2,DINOv2,PA,BRD-K67915505-001-01-2,1.0,0.9629786043205716,-0.037021395679428415,-6.09195981928813e-06,6.09195981928813e-06,2.4123684347794605e-06,426
dinov2,DINOv2,PA,BRD-K68143200-001-11-7,1.0,0.9100908962071028,-0.08990910379289718,-1.4794759561128249e-05,1.4794759561128249e-05,-6.7116445583541295e-06,318
dinov2,DINOv2,PA,BRD-K68164687-001-02-9,0.8269709237394094,0.6751449308042773,-0.1518259929351321,-2.498333278662141e-05,2.498333278662141e-05,-1.9962746978519075e-05,229
dinov2,DINOv2,PA,BRD-K68567222-001-02-0,0.7951527215857161,0.5770498363394477,-0.21810288524626842,-3.5889355033942656e-05,3.5889355033942656e-05,-3.186910403784465e-05,175
dinov2,DINOv2,PA,BRD-K68982262-001-02-9,0.8765953477352388,0.4860943760199314,-0.39050097171530745,-6.425787535623649e-05,6.425787535623649e-05,-6.0401266582240515e-05,79
dinov2,DINOv2,PA,BRD-K69122748-001-10-1,-0.0425194407792769,0.1265890083008533,0.16910844908013017,2.7827202567372015e-05,2.7827202567372015e-05,2.249225906566024e-05,212
dinov2,DINOv2,PA,BRD-K69877120-001-02-9,0.5776083903159596,0.2734389021559078,-0.30416948816005174,-5.005182182135065e-05,5.005182182135065e-05,-4.994746719332033e-05,120
dinov2,DINOv2,PA,BRD-K70358946-001-14-0,0.297491034920947,0.1120664015280087,-0.18542463339293827,-3.0512069991021258e-05,3.0512069991021258e-05,-3.362161468942193e-05,195
dinov2,DINOv2,PA,BRD-K70463136-001-02-9,0.0722557079891714,0.2960963017286209,0.22384059373944948,3.683350878486863e-05,3.683350878486863e-05,3.3638828124717135e-05,169
dinov2,DINOv2,PA,BRD-K70586315-001-02-4,0.2334346494287359,0.6710544821124387,0.43761983268370275,7.201139740698918e-05,7.201139740698918e-05,7.291275309204495e-05,72
dinov2,DINOv2,PA,BRD-K70778732-003-27-5,0.0004157100777354,0.1250735042333327,0.12465779415559729,2.0512740247093626e-05,2.0512740247093626e-05,1.5461346576112894e-05,275
dinov2,DINOv2,PA,BRD-K70821460-300-02-4,0.2091082286262788,0.2939552574345847,0.08484702880830591,1.3961782931198298e-05,1.3961782931198298e-05,1.1692315786314411e-05,325
dinov2,DINOv2,PA,BRD-K71106091-001-09-5,1.0,1.0,0.0,0.0,0.0,8.799177529970198e-06,500
